player_name,month_date,win_rate_pct,best_surface
Ernests Gulbis,2018-07-01,45.0,Hard
Ernests Gulbis,2018-10-01,50.0,Hard
Ernests Gulbis,2018-12-01,55.0,Hard
Ernests Gulbis,2019-01-01,55.0,Hard
Ernests Gulbis,2019-02-01,61.0,Hard
Ernests Gulbis,2019-03-01,52.5,Hard
Ernests Gulbis,2019-04-01,45.0,Hard
Ernests Gulbis,2019-05-01,40.0,Hard
Ernests Gulbis,2019-06-01,30.0,Hard
Ernests Gulbis,2019-07-01,22.0,Hard
Ernests Gulbis,2020-01-01,25.0,Hard
Ernests Gulbis,2020-02-01,20.0,Hard
Ernests Gulbis,2020-03-01,27.5,Hard
Ernests Gulbis,2021-02-01,30.0,Hard
Ernests Gulbis,2021-07-01,30.0,Hard
Ernests Gulbis,2021-09-01,30.0,Hard
Ernests Gulbis,2023-02-01,35.0,Hard
Fabian Marozsan,2023-11-01,55.0,Hard
Fabian Marozsan,2024-01-01,55.8,Hard
Fabian Marozsan,2024-02-01,52.0,Hard
Fabian Marozsan,2024-03-01,51.7,Hard
Fabian Marozsan,2024-04-01,57.5,Hard
Fabian Marozsan,2024-05-01,52.5,Hard
Fabian Marozsan,2024-06-01,52.5,Hard
Fabian Marozsan,2024-07-01,41.7,Hard
Fabian Marozsan,2024-08-01,33.6,Hard
Fabian Marozsan,2024-09-01,37.5,Hard
Fabian Marozsan,2024-10-01,35.0,Hard
Fabian Marozsan,2024-11-01,38.3,Hard
Fabian Marozsan,2024-12-01,46.7,Hard
Fabian Marozsan,2025-01-01,48.3,Hard
Fabian Marozsan,2025-02-01,51.4,Hard
Fabian Marozsan,2025-03-01,50.0,Hard
Fabian Marozsan,2025-04-01,50.0,Hard
Fabian Marozsan,2025-05-01,47.9,Hard
Fabian Marozsan,2025-06-01,47.0,Hard
Fabian Marozsan,2025-07-01,52.0,Hard
Fabian Marozsan,2025-08-01,50.0,Hard
Fabian Marozsan,2025-09-01,46.3,Hard
Fabian Marozsan,2025-10-01,49.2,Hard
Fabio Fognini,2015-04-01,45.0,Clay
Fabio Fognini,2015-05-01,50.0,Clay
Fabio Fognini,2015-06-01,47.5,Clay
Fabio Fognini,2015-07-01,57.5,Clay
Fabio Fognini,2015-08-01,58.8,Clay
Fabio Fognini,2015-09-01,62.5,Clay
Fabio Fognini,2015-10-01,66.0,Clay
Fabio Fognini,2015-11-01,55.0,Clay
Fabio Fognini,2016-01-01,62.5,Clay
Fabio Fognini,2016-02-01,58.3,Clay
Fabio Fognini,2016-04-01,48.8,Clay
Fabio Fognini,2016-05-01,47.0,Clay
Fabio Fognini,2016-06-01,42.5,Clay
Fabio Fognini,2016-07-01,52.5,Clay
Fabio Fognini,2016-08-01,55.0,Clay
Fabio Fognini,2016-09-01,55.0,Clay
Fabio Fognini,2016-10-01,60.0,Clay
Fabio Fognini,2017-01-01,48.3,Clay
Fabio Fognini,2017-02-01,50.7,Clay
Fabio Fognini,2017-03-01,56.1,Clay
Fabio Fognini,2017-04-01,60.0,Clay
Fabio Fognini,2017-05-01,58.9,Clay
Fabio Fognini,2017-07-01,60.4,Clay
Fabio Fognini,2017-08-01,68.3,Clay
Fabio Fognini,2017-09-01,67.5,Clay
Fabio Fognini,2017-10-01,67.0,Clay
Fabio Fognini,2018-01-01,62.9,Clay
Fabio Fognini,2018-02-01,67.7,Clay
Fabio Fognini,2018-03-01,71.7,Clay
Fabio Fognini,2018-04-01,67.0,Clay
Fabio Fognini,2018-05-01,60.0,Clay
Fabio Fognini,2018-07-01,67.5,Clay
Fabio Fognini,2018-08-01,76.3,Clay
Fabio Fognini,2018-09-01,71.0,Clay
Fabio Fognini,2018-10-01,69.1,Clay
Fabio Fognini,2019-01-01,62.0,Clay
Fabio Fognini,2019-02-01,55.0,Clay
Fabio Fognini,2019-03-01,48.3,Clay
Fabio Fognini,2019-04-01,47.1,Clay
Fabio Fognini,2019-05-01,61.0,Clay
Fabio Fognini,2019-07-01,72.8,Clay
Fabio Fognini,2019-08-01,62.5,Clay
Fabio Fognini,2019-09-01,56.3,Clay
Fabio Fognini,2019-10-01,54.4,Clay
Fabio Fognini,2019-11-01,47.5,Clay
Fabio Fognini,2020-01-01,47.5,Clay
Fabio Fognini,2020-02-01,45.0,Clay
Fabio Fognini,2020-09-01,36.0,Clay
Fabio Fognini,2021-01-01,35.0,Clay
Fabio Fognini,2021-02-01,42.5,Clay
Fabio Fognini,2021-03-01,41.7,Clay
Fabio Fognini,2021-04-01,48.3,Clay
Fabio Fognini,2021-05-01,51.2,Clay
Fabio Fognini,2021-06-01,49.0,Clay
Fabio Fognini,2021-07-01,52.5,Clay
Fabio Fognini,2021-08-01,51.0,Clay
Fabio Fognini,2021-09-01,50.0,Clay
Fabio Fognini,2021-10-01,48.3,Clay
Fabio Fognini,2021-11-01,40.0,Clay
Fabio Fognini,2022-01-01,41.7,Clay
Fabio Fognini,2022-02-01,40.8,Clay
Fabio Fognini,2022-03-01,42.5,Clay
Fabio Fognini,2022-04-01,50.0,Clay
Fabio Fognini,2022-05-01,55.0,Clay
Fabio Fognini,2022-06-01,50.0,Clay
Fabio Fognini,2022-07-01,43.8,Clay
Fabio Fognini,2022-08-01,39.3,Clay
Fabio Fognini,2022-09-01,30.0,Clay
Fabio Fognini,2022-10-01,33.0,Clay
Fabio Fognini,2023-01-01,30.0,Clay
Fabio Fognini,2023-02-01,31.3,Clay
Fabio Fognini,2023-03-01,30.0,Clay
Fabio Fognini,2023-04-01,30.0,Clay
Fabio Fognini,2023-05-01,35.0,Clay
Fabio Fognini,2023-07-01,35.0,Clay
Fabio Fognini,2023-10-01,35.0,Clay
Fabio Fognini,2023-11-01,41.3,Clay
Fabio Fognini,2024-03-01,47.5,Clay
Fabio Fognini,2024-04-01,53.3,Clay
Fabio Fognini,2024-05-01,57.5,Clay
Fabio Fognini,2024-06-01,55.0,Clay
Fabio Fognini,2024-07-01,58.1,Clay
Fabio Fognini,2024-08-01,55.0,Clay
Fabio Fognini,2024-09-01,50.0,Clay
Fabio Fognini,2024-10-01,48.8,Clay
Fabio Fognini,2024-11-01,40.0,Clay
Fabio Fognini,2025-03-01,40.0,Clay
Fabio Fognini,2025-04-01,35.0,Clay
Fabio Fognini,2025-05-01,30.0,Clay
Fabio Fognini,2025-06-01,25.0,Clay
Facundo Diaz Acosta,2024-02-01,53.3,Clay
Facundo Diaz Acosta,2024-03-01,50.0,Clay
Facundo Diaz Acosta,2024-04-01,55.0,Clay
Facundo Diaz Acosta,2024-07-01,52.1,Clay
Facundo Diaz Acosta,2024-08-01,42.5,Clay
Facundo Diaz Acosta,2024-10-01,37.5,Clay
Facundo Diaz Acosta,2025-01-01,45.0,Clay
Facundo Diaz Acosta,2025-02-01,36.7,Clay
Federico Coria,2021-02-01,44.0,Clay
Federico Coria,2021-03-01,42.5,Clay
Federico Coria,2021-04-01,37.5,Clay
Federico Coria,2021-05-01,41.0,Clay
Federico Coria,2021-06-01,40.0,Clay
Federico Coria,2021-07-01,47.5,Clay
Federico Coria,2021-08-01,46.7,Clay
Federico Coria,2021-09-01,50.0,Clay
Federico Coria,2021-10-01,51.7,Clay
Federico Coria,2022-01-01,47.5,Clay
Federico Coria,2022-02-01,48.6,Clay
Federico Coria,2022-03-01,45.0,Clay
Federico Coria,2022-04-01,50.7,Clay
Federico Coria,2022-05-01,55.0,Clay
Federico Coria,2022-06-01,50.0,Clay
Federico Coria,2022-07-01,47.0,Clay
Federico Coria,2022-08-01,43.3,Clay
Federico Coria,2023-01-01,33.8,Clay
Federico Coria,2023-02-01,35.8,Clay
Federico Coria,2023-03-01,35.0,Clay
Federico Coria,2023-04-01,30.0,Clay
Federico Coria,2023-05-01,30.0,Clay
Federico Coria,2023-07-01,33.3,Clay
Federico Coria,2024-01-01,35.0,Clay
Federico Coria,2024-02-01,45.9,Clay
Federico Coria,2024-04-01,51.2,Clay
Federico Coria,2024-05-01,45.0,Clay
Federico Coria,2024-07-01,40.0,Clay
Federico Coria,2024-08-01,32.5,Clay
Federico Coria,2025-01-01,25.0,Clay
Federico Coria,2025-02-01,26.0,Clay
Federico Coria,2025-03-01,25.0,Clay
Federico Delbonis,2015-05-01,55.0,Clay
Federico Delbonis,2015-06-01,55.0,Clay
Federico Delbonis,2015-07-01,57.0,Clay
Federico Delbonis,2015-08-01,55.0,Clay
Federico Delbonis,2015-09-01,46.7,Clay
Federico Delbonis,2015-10-01,42.5,Clay
Federico Delbonis,2016-01-01,41.0,Clay
Federico Delbonis,2016-02-01,45.7,Clay
Federico Delbonis,2016-03-01,54.2,Clay
Federico Delbonis,2016-04-01,66.4,Clay
Federico Delbonis,2016-05-01,68.8,Clay
Federico Delbonis,2016-06-01,60.0,Clay
Federico Delbonis,2016-07-01,61.7,Clay
Federico Delbonis,2016-08-01,52.0,Clay
Federico Delbonis,2016-09-01,45.0,Clay
Federico Delbonis,2016-10-01,35.8,Clay
Federico Delbonis,2016-11-01,30.0,Clay
Federico Delbonis,2017-01-01,30.0,Clay
Federico Delbonis,2017-02-01,35.7,Clay
Federico Delbonis,2017-03-01,48.3,Clay
Federico Delbonis,2017-04-01,55.0,Clay
Federico Delbonis,2017-05-01,50.0,Clay
Federico Delbonis,2017-07-01,52.0,Clay
Federico Delbonis,2018-01-01,50.0,Clay
Federico Delbonis,2018-02-01,52.5,Clay
Federico Delbonis,2018-03-01,47.5,Clay
Federico Delbonis,2018-04-01,48.3,Clay
Federico Delbonis,2018-05-01,46.7,Clay
Federico Delbonis,2018-06-01,45.0,Clay
Federico Delbonis,2018-07-01,38.3,Clay
Federico Delbonis,2018-08-01,30.0,Clay
Federico Delbonis,2019-01-01,30.0,Clay
Federico Delbonis,2019-02-01,35.0,Clay
Federico Delbonis,2019-03-01,37.5,Clay
Federico Delbonis,2019-04-01,35.0,Clay
Federico Delbonis,2019-05-01,43.3,Clay
Federico Delbonis,2019-06-01,40.0,Clay
Federico Delbonis,2019-07-01,44.4,Clay
Federico Delbonis,2019-08-01,40.0,Clay
Federico Delbonis,2019-10-01,40.0,Clay
Federico Delbonis,2020-01-01,41.7,Clay
Federico Delbonis,2020-02-01,37.5,Clay
Federico Delbonis,2020-08-01,35.0,Clay
Federico Delbonis,2020-09-01,36.3,Clay
Federico Delbonis,2020-10-01,43.8,Clay
Federico Delbonis,2020-11-01,45.0,Clay
Federico Delbonis,2021-02-01,43.3,Clay
Federico Delbonis,2021-03-01,46.4,Clay
Federico Delbonis,2021-04-01,47.1,Clay
Federico Delbonis,2021-05-01,62.3,Clay
Federico Delbonis,2021-06-01,65.0,Clay
Federico Delbonis,2021-07-01,68.6,Clay
Federico Delbonis,2021-08-01,55.0,Clay
Federico Delbonis,2021-09-01,50.0,Clay
Federico Delbonis,2021-10-01,40.0,Clay
Federico Delbonis,2021-11-01,35.0,Clay
Federico Delbonis,2022-01-01,30.0,Clay
Federico Delbonis,2022-02-01,27.9,Clay
Federico Delbonis,2022-03-01,30.0,Clay
Federico Delbonis,2022-04-01,33.8,Clay
Federico Delbonis,2022-05-01,33.3,Clay
Federico Delbonis,2022-06-01,32.5,Clay
Federico Delbonis,2022-07-01,23.8,Clay
Federico Delbonis,2022-08-01,20.0,Clay
Federico Delbonis,2023-02-01,25.0,Clay
Feliciano Lopez,2015-04-01,60.0,Grass
Feliciano Lopez,2015-05-01,57.0,Grass
Feliciano Lopez,2015-06-01,44.3,Grass
Feliciano Lopez,2015-07-01,43.3,Grass
Feliciano Lopez,2015-08-01,51.3,Grass
Feliciano Lopez,2015-09-01,66.3,Grass
Feliciano Lopez,2015-10-01,64.0,Grass
Feliciano Lopez,2015-11-01,60.0,Grass
Feliciano Lopez,2016-01-01,58.8,Grass
Feliciano Lopez,2016-02-01,54.3,Grass
Feliciano Lopez,2016-03-01,50.0,Grass
Feliciano Lopez,2016-04-01,51.7,Grass
Feliciano Lopez,2016-05-01,52.5,Grass
Feliciano Lopez,2016-06-01,47.0,Grass
Feliciano Lopez,2016-07-01,52.0,Grass
Feliciano Lopez,2016-08-01,65.0,Grass
Feliciano Lopez,2016-09-01,68.3,Grass
Feliciano Lopez,2016-10-01,66.4,Grass
Feliciano Lopez,2017-01-01,55.0,Grass
Feliciano Lopez,2017-02-01,45.0,Grass
Feliciano Lopez,2017-03-01,37.5,Grass
Feliciano Lopez,2017-04-01,39.3,Grass
Feliciano Lopez,2017-05-01,42.1,Grass
Feliciano Lopez,2017-06-01,60.5,Grass
Feliciano Lopez,2017-07-01,67.5,Grass
Feliciano Lopez,2017-08-01,64.2,Grass
Feliciano Lopez,2017-10-01,55.0,Grass
Feliciano Lopez,2018-01-01,45.8,Grass
Feliciano Lopez,2018-02-01,48.0,Grass
Feliciano Lopez,2018-03-01,50.0,Grass
Feliciano Lopez,2018-04-01,51.2,Grass
Feliciano Lopez,2018-05-01,50.0,Grass
Feliciano Lopez,2018-06-01,50.0,Grass
Feliciano Lopez,2018-07-01,50.7,Grass
Feliciano Lopez,2018-08-01,50.0,Grass
Feliciano Lopez,2018-10-01,51.7,Grass
Feliciano Lopez,2019-01-01,50.0,Grass
Feliciano Lopez,2019-02-01,46.7,Grass
Feliciano Lopez,2019-03-01,45.0,Grass
Feliciano Lopez,2019-04-01,40.0,Grass
Feliciano Lopez,2019-05-01,35.0,Grass
Feliciano Lopez,2019-06-01,39.2,Grass
Feliciano Lopez,2019-07-01,47.5,Grass
Feliciano Lopez,2019-08-01,50.0,Grass
Feliciano Lopez,2019-10-01,51.7,Grass
Feliciano Lopez,2019-11-01,50.0,Grass
Feliciano Lopez,2020-01-01,57.5,Grass
Feliciano Lopez,2020-02-01,50.0,Grass
Feliciano Lopez,2020-08-01,40.0,Grass
Feliciano Lopez,2020-09-01,42.5,Grass
Feliciano Lopez,2020-10-01,36.7,Grass
Feliciano Lopez,2020-11-01,37.5,Grass
Feliciano Lopez,2021-02-01,40.0,Grass
Feliciano Lopez,2021-03-01,35.0,Grass
Feliciano Lopez,2021-04-01,35.0,Grass
Feliciano Lopez,2021-05-01,35.0,Grass
Feliciano Lopez,2021-06-01,38.8,Grass
Feliciano Lopez,2021-07-01,35.0,Grass
Feliciano Lopez,2021-08-01,33.8,Grass
Feliciano Lopez,2021-10-01,30.0,Grass
Feliciano Lopez,2021-11-01,35.0,Grass
Feliciano Lopez,2022-01-01,35.0,Grass
Feliciano Lopez,2022-02-01,32.5,Grass
Feliciano Lopez,2022-04-01,27.5,Grass
Feliciano Lopez,2022-06-01,20.0,Grass
Feliciano Lopez,2022-07-01,15.0,Grass
Feliciano Lopez,2022-08-01,15.0,Grass
Feliciano Lopez,2022-10-01,15.0,Grass
Feliciano Lopez,2023-02-01,15.0,Grass
Feliciano Lopez,2023-04-01,15.0,Grass
Feliciano Lopez,2023-06-01,21.3,Grass
Felix Auger Aliassime,2019-02-01,46.7,Grass
Felix Auger Aliassime,2019-03-01,61.1,Grass
Felix Auger Aliassime,2019-04-01,72.5,Grass
Felix Auger Aliassime,2019-05-01,65.0,Grass
Felix Auger Aliassime,2019-06-01,66.1,Grass
Felix Auger Aliassime,2019-07-01,67.0,Grass
Felix Auger Aliassime,2019-08-01,68.0,Grass
Felix Auger Aliassime,2019-09-01,58.3,Grass
Felix Auger Aliassime,2019-10-01,52.5,Grass
Felix Auger Aliassime,2019-11-01,50.0,Grass
Felix Auger Aliassime,2020-01-01,40.6,Grass
Felix Auger Aliassime,2020-02-01,50.0,Grass
Felix Auger Aliassime,2020-08-01,66.7,Grass
Felix Auger Aliassime,2020-09-01,65.0,Grass
Felix Auger Aliassime,2020-10-01,59.4,Grass
Felix Auger Aliassime,2020-11-01,50.0,Grass
Felix Auger Aliassime,2021-02-01,55.6,Grass
Felix Auger Aliassime,2021-03-01,58.3,Grass
Felix Auger Aliassime,2021-04-01,56.3,Grass
Felix Auger Aliassime,2021-05-01,55.8,Grass
Felix Auger Aliassime,2021-06-01,55.8,Grass
Felix Auger Aliassime,2021-07-01,60.0,Grass
Felix Auger Aliassime,2021-08-01,65.0,Grass
Felix Auger Aliassime,2021-09-01,65.0,Grass
Felix Auger Aliassime,2021-10-01,58.8,Grass
Felix Auger Aliassime,2021-11-01,62.0,Grass
Felix Auger Aliassime,2022-01-01,60.0,Grass
Felix Auger Aliassime,2022-02-01,73.3,Grass
Felix Auger Aliassime,2022-03-01,75.0,Grass
Felix Auger Aliassime,2022-04-01,68.1,Grass
Felix Auger Aliassime,2022-05-01,58.5,Grass
Felix Auger Aliassime,2022-06-01,63.6,Grass
Felix Auger Aliassime,2022-07-01,60.0,Grass
Felix Auger Aliassime,2022-08-01,60.9,Grass
Felix Auger Aliassime,2022-09-01,56.0,Grass
Felix Auger Aliassime,2022-10-01,72.5,Grass
Felix Auger Aliassime,2022-11-01,83.3,Grass
Felix Auger Aliassime,2023-01-01,79.0,Grass
Felix Auger Aliassime,2023-02-01,68.8,Grass
Felix Auger Aliassime,2023-03-01,69.2,Grass
Felix Auger Aliassime,2023-04-01,60.0,Grass
Felix Auger Aliassime,2023-05-01,56.3,Grass
Felix Auger Aliassime,2023-07-01,47.5,Grass
Felix Auger Aliassime,2023-08-01,40.0,Grass
Felix Auger Aliassime,2023-09-01,35.0,Grass
Felix Auger Aliassime,2023-10-01,37.3,Grass
Felix Auger Aliassime,2024-01-01,55.0,Grass
Felix Auger Aliassime,2024-02-01,65.0,Grass
Felix Auger Aliassime,2024-03-01,60.0,Grass
Felix Auger Aliassime,2024-04-01,56.7,Grass
Felix Auger Aliassime,2024-05-01,66.7,Grass
Felix Auger Aliassime,2024-06-01,65.0,Grass
Felix Auger Aliassime,2024-07-01,65.6,Grass
Felix Auger Aliassime,2024-08-01,54.0,Grass
Felix Auger Aliassime,2024-09-01,53.8,Grass
Felix Auger Aliassime,2024-10-01,54.0,Grass
Felix Auger Aliassime,2024-12-01,50.0,Grass
Felix Auger Aliassime,2025-01-01,60.5,Grass
Felix Auger Aliassime,2025-02-01,74.0,Grass
Felix Auger Aliassime,2025-03-01,73.3,Grass
Felix Auger Aliassime,2025-04-01,61.7,Grass
Felix Auger Aliassime,2025-05-01,58.0,Grass
Felix Auger Aliassime,2025-06-01,51.0,Grass
Felix Auger Aliassime,2025-07-01,45.0,Grass
Felix Auger Aliassime,2025-08-01,60.5,Grass
Felix Auger Aliassime,2025-10-01,76.8,Grass
Felix Auger Aliassime,2025-11-01,78.8,Grass
Fernando Verdasco,2015-04-01,60.0,Clay
Fernando Verdasco,2015-05-01,56.0,Clay
Fernando Verdasco,2015-06-01,53.6,Clay
Fernando Verdasco,2015-07-01,50.0,Clay
Fernando Verdasco,2015-08-01,45.0,Clay
Fernando Verdasco,2015-09-01,47.5,Clay
Fernando Verdasco,2015-10-01,39.0,Clay
Fernando Verdasco,2015-11-01,35.0,Clay
Fernando Verdasco,2016-01-01,37.5,Clay
Fernando Verdasco,2016-02-01,30.0,Clay
Fernando Verdasco,2016-03-01,40.0,Clay
Fernando Verdasco,2016-04-01,52.0,Clay
Fernando Verdasco,2016-05-01,62.5,Clay
Fernando Verdasco,2016-06-01,60.0,Clay
Fernando Verdasco,2016-07-01,62.0,Clay
Fernando Verdasco,2016-08-01,57.0,Clay
Fernando Verdasco,2016-09-01,50.0,Clay
Fernando Verdasco,2016-10-01,47.9,Clay
Fernando Verdasco,2017-01-01,42.0,Clay
Fernando Verdasco,2017-02-01,43.8,Clay
Fernando Verdasco,2017-03-01,52.5,Clay
Fernando Verdasco,2017-04-01,59.0,Clay
Fernando Verdasco,2017-05-01,57.1,Clay
Fernando Verdasco,2017-06-01,53.3,Clay
Fernando Verdasco,2017-07-01,51.9,Clay
Fernando Verdasco,2017-08-01,46.3,Clay
Fernando Verdasco,2017-10-01,45.5,Clay
Fernando Verdasco,2018-01-01,47.0,Clay
Fernando Verdasco,2018-02-01,57.5,Clay
Fernando Verdasco,2018-03-01,59.2,Clay
Fernando Verdasco,2018-04-01,55.0,Clay
Fernando Verdasco,2018-05-01,57.1,Clay
Fernando Verdasco,2018-06-01,51.2,Clay
Fernando Verdasco,2018-07-01,47.5,Clay
Fernando Verdasco,2018-08-01,47.5,Clay
Fernando Verdasco,2018-09-01,48.8,Clay
Fernando Verdasco,2018-10-01,57.0,Clay
Fernando Verdasco,2018-12-01,60.0,Clay
Fernando Verdasco,2019-01-01,63.3,Clay
Fernando Verdasco,2019-02-01,61.1,Clay
Fernando Verdasco,2019-04-01,51.2,Clay
Fernando Verdasco,2019-05-01,53.3,Clay
Fernando Verdasco,2019-06-01,49.0,Clay
Fernando Verdasco,2019-07-01,55.0,Clay
Fernando Verdasco,2019-08-01,48.3,Clay
Fernando Verdasco,2019-09-01,45.0,Clay
Fernando Verdasco,2019-10-01,43.0,Clay
Fernando Verdasco,2020-01-01,43.3,Clay
Fernando Verdasco,2020-02-01,45.0,Clay
Fernando Verdasco,2020-10-01,43.0,Clay
Fernando Verdasco,2021-03-01,40.0,Clay
Fernando Verdasco,2021-04-01,40.0,Clay
Fernando Verdasco,2021-05-01,38.3,Clay
Fernando Verdasco,2021-06-01,30.0,Clay
Fernando Verdasco,2021-09-01,30.0,Clay
Fernando Verdasco,2022-01-01,25.0,Clay
Fernando Verdasco,2022-02-01,30.0,Clay
Fernando Verdasco,2022-03-01,30.0,Clay
Fernando Verdasco,2022-04-01,30.0,Clay
Fernando Verdasco,2022-06-01,30.0,Clay
Fernando Verdasco,2022-08-01,30.0,Clay
Fernando Verdasco,2022-09-01,28.3,Clay
Fernando Verdasco,2023-02-01,25.0,Clay
Fernando Verdasco,2023-04-01,25.0,Clay
Filip Krajinovic,2016-02-01,25.0,Hard
Filip Krajinovic,2016-04-01,25.0,Hard
Filip Krajinovic,2016-07-01,25.0,Hard
Filip Krajinovic,2017-10-01,33.8,Hard
Filip Krajinovic,2018-01-01,40.0,Hard
Filip Krajinovic,2018-02-01,51.7,Hard
Filip Krajinovic,2018-03-01,66.0,Hard
Filip Krajinovic,2018-07-01,60.0,Hard
Filip Krajinovic,2018-08-01,51.0,Hard
Filip Krajinovic,2018-09-01,50.0,Hard
Filip Krajinovic,2018-10-01,44.4,Hard
Filip Krajinovic,2019-01-01,38.3,Hard
Filip Krajinovic,2019-02-01,48.3,Hard
Filip Krajinovic,2019-03-01,57.1,Hard
Filip Krajinovic,2019-04-01,68.0,Hard
Filip Krajinovic,2019-05-01,71.7,Hard
Filip Krajinovic,2019-07-01,65.0,Hard
Filip Krajinovic,2019-08-01,61.7,Hard
Filip Krajinovic,2019-09-01,58.8,Hard
Filip Krajinovic,2019-10-01,53.3,Hard
Filip Krajinovic,2019-11-01,58.3,Hard
Filip Krajinovic,2020-01-01,58.8,Hard
Filip Krajinovic,2020-02-01,65.5,Hard
Filip Krajinovic,2020-08-01,66.4,Hard
Filip Krajinovic,2020-09-01,68.8,Hard
Filip Krajinovic,2020-10-01,57.5,Hard
Filip Krajinovic,2020-11-01,55.0,Hard
Filip Krajinovic,2021-02-01,53.3,Hard
Filip Krajinovic,2021-03-01,50.0,Hard
Filip Krajinovic,2021-04-01,48.1,Hard
Filip Krajinovic,2021-05-01,42.5,Hard
Filip Krajinovic,2021-06-01,45.0,Hard
Filip Krajinovic,2021-07-01,52.8,Hard
Filip Krajinovic,2021-08-01,47.5,Hard
Filip Krajinovic,2021-09-01,46.0,Hard
Filip Krajinovic,2021-10-01,51.2,Hard
Filip Krajinovic,2021-11-01,41.3,Hard
Filip Krajinovic,2022-01-01,41.3,Hard
Filip Krajinovic,2022-02-01,43.3,Hard
Filip Krajinovic,2022-03-01,42.5,Hard
Filip Krajinovic,2022-04-01,43.3,Hard
Filip Krajinovic,2022-05-01,50.0,Hard
Filip Krajinovic,2022-06-01,55.7,Hard
Filip Krajinovic,2022-07-01,57.5,Hard
Filip Krajinovic,2022-08-01,56.3,Hard
Filip Krajinovic,2023-01-01,57.5,Hard
Filip Krajinovic,2023-02-01,50.0,Hard
Filip Krajinovic,2023-03-01,40.0,Hard
Filip Krajinovic,2023-04-01,31.7,Hard
Filip Krajinovic,2023-05-01,23.3,Hard
Flavio Cobolli,2024-01-01,42.5,Clay
Flavio Cobolli,2024-02-01,50.0,Clay
Flavio Cobolli,2024-03-01,48.3,Clay
Flavio Cobolli,2024-04-01,50.8,Clay
Flavio Cobolli,2024-05-01,50.6,Clay
Flavio Cobolli,2024-06-01,50.0,Clay
Flavio Cobolli,2024-07-01,55.0,Clay
Flavio Cobolli,2024-08-01,59.4,Clay
Flavio Cobolli,2024-09-01,63.0,Clay
Flavio Cobolli,2024-10-01,63.7,Clay
Flavio Cobolli,2024-12-01,60.0,Clay
Flavio Cobolli,2025-01-01,53.3,Clay
Flavio Cobolli,2025-02-01,45.0,Clay
Flavio Cobolli,2025-03-01,41.7,Clay
Flavio Cobolli,2025-04-01,44.2,Clay
Flavio Cobolli,2025-05-01,55.0,Clay
Flavio Cobolli,2025-06-01,70.0,Clay
Flavio Cobolli,2025-07-01,72.0,Clay
Flavio Cobolli,2025-08-01,63.7,Clay
Flavio Cobolli,2025-09-01,56.7,Clay
Flavio Cobolli,2025-10-01,51.4,Clay
Flavio Cobolli,2025-11-01,47.5,Clay
Florian Mayer,2016-06-01,45.7,Grass
Florian Mayer,2016-07-01,50.0,Grass
Florian Mayer,2016-08-01,50.0,Grass
Florian Mayer,2016-09-01,50.0,Grass
Florian Mayer,2016-10-01,48.3,Grass
Florian Mayer,2017-01-01,45.0,Grass
Florian Mayer,2017-02-01,40.0,Grass
Florian Mayer,2017-03-01,35.0,Grass
Florian Mayer,2017-04-01,27.5,Grass
Florian Mayer,2017-05-01,24.0,Grass
Florian Mayer,2017-06-01,26.3,Grass
Florian Mayer,2017-07-01,36.4,Grass
Florian Mayer,2017-08-01,50.0,Grass
Florian Mayer,2017-10-01,50.0,Grass
Florian Mayer,2018-01-01,45.0,Grass
Florian Mayer,2018-02-01,40.0,Grass
Florian Mayer,2018-04-01,37.5,Grass
Florian Mayer,2018-05-01,30.0,Grass
Florian Mayer,2018-06-01,27.0,Grass
Florian Mayer,2018-07-01,15.0,Grass
Florian Mayer,2018-08-01,10.0,Grass
Frances Tiafoe,2017-03-01,20.0,Grass
Frances Tiafoe,2017-04-01,20.0,Grass
Frances Tiafoe,2017-05-01,20.0,Grass
Frances Tiafoe,2017-06-01,20.0,Grass
Frances Tiafoe,2017-07-01,21.3,Grass
Frances Tiafoe,2017-08-01,22.0,Grass
Frances Tiafoe,2017-09-01,25.0,Grass
Frances Tiafoe,2017-10-01,28.0,Grass
Frances Tiafoe,2018-01-01,25.0,Grass
Frances Tiafoe,2018-02-01,40.6,Grass
Frances Tiafoe,2018-03-01,55.0,Grass
Frances Tiafoe,2018-04-01,66.4,Grass
Frances Tiafoe,2018-05-01,68.8,Grass
Frances Tiafoe,2018-06-01,63.3,Grass
Frances Tiafoe,2018-07-01,59.3,Grass
Frances Tiafoe,2018-08-01,54.2,Grass
Frances Tiafoe,2018-09-01,46.7,Grass
Frances Tiafoe,2018-10-01,40.0,Grass
Frances Tiafoe,2018-11-01,31.7,Grass
Frances Tiafoe,2019-01-01,33.3,Grass
Frances Tiafoe,2019-02-01,37.5,Grass
Frances Tiafoe,2019-03-01,44.0,Grass
Frances Tiafoe,2019-04-01,50.0,Grass
Frances Tiafoe,2019-05-01,53.0,Grass
Frances Tiafoe,2019-06-01,45.0,Grass
Frances Tiafoe,2019-07-01,43.8,Grass
Frances Tiafoe,2019-08-01,42.9,Grass
Frances Tiafoe,2019-09-01,40.0,Grass
Frances Tiafoe,2019-10-01,39.3,Grass
Frances Tiafoe,2019-11-01,45.0,Grass
Frances Tiafoe,2020-01-01,41.7,Grass
Frances Tiafoe,2020-02-01,38.8,Grass
Frances Tiafoe,2020-08-01,41.0,Grass
Frances Tiafoe,2020-09-01,40.0,Grass
